[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  2   3  93   1   1   0|   0     0 |  83k   25M|1510859336
  2   2  94   0   2   0|  10M  274k|   0     0 |1510859337
  2   2  93   0   2   0|  11M  280k|   0     0 |1510859338
  2   3  93   0   2   0|  12M  325k|   0     0 |1510859339
  2   2  92   2   2   0|  12M  323k|   0    36k|1510859340
  2   2  93   0   2   0|  12M  316k|   0     0 |1510859341
  2   2  94   0   2   0|  12M  317k|   0     0 |1510859342
  2   2  94   0   2   0|  12M  319k|   0     0 |1510859343
  2   2  94   0   2   0|  11M  294k|   0     0 |1510859344
  3   3  92   1   3   0|  12M  329k|   0    12k|1510859345
  2   2  94   0   2   0|  12M  305k|   0     0 |1510859346
  2   3  94   0   2   0|  12M  311k|   0     0 |1510859347
  2   3  93   0   2   0|  11M  301k|   0     0 |1510859348
  2   2  93   0   2   0|  12M  320k|   0     0 |1510859349
  2   3  93   0   2   0|  12M  317k|   0     0 |1510859350
  2   3  93   1   2   0|  12M  306k|   0    12k|1510859351
  2   2  94   0   2   0|  12M  307k|   0     0 |1510859352
  3   3  93   0   2   0|  12M  316k|   0     0 |1510859353
  2   3  94   0   2   0|  12M  318k|   0     0 |1510859354
  2   3  94   0   2   0|  12M  318k|   0     0 |1510859355
  3   2  92   2   2   0|  12M  305k|   0    12k|1510859356
  2   3  94   0   2   0|  12M  311k|   0     0 |1510859357
  2   3  94   0   2   0|  12M  312k|   0     0 |1510859358
  3   2  94   0   2   0|  12M  326k|   0     0 |1510859359
  2   3  93   0   2   0|  12M  323k|   0     0 |1510859360
  2   3  92   1   2   0|  12M  331k|   0    12k|1510859361
  2   2  93   0   2   0|  12M  321k|   0     0 |1510859362
  2   3  93   0   2   0|  13M  335k|   0     0 |1510859363
  3   3  93   0   2   0|  12M  311k|   0     0 |1510859364
  2   2  94   0   3   0|  12M  305k|   0     0 |1510859365
  2   3  93   1   2   0|  12M  307k|   0    36k|1510859366
  2   3  92   1   2   0|  13M  330k|   0  4096B|1510859367
  2   2  93   0   2   0|  11M  298k|   0     0 |1510859368
  2   3  94   0   2   0|  12M  304k|   0     0 |1510859369
  2   3  94   0   2   0|  11M  298k|   0     0 |1510859370
  3   3  93   0   2   0|  11M  291k|   0    48k|1510859371
  2   2  72  22   2   0|  11M  294k|   0    20k|1510859372
  2   3  94   0   2   0|  11M  300k|   0     0 |1510859373
  2   3  94   0   2   0|  12M  303k|   0     0 |1510859374
  2   2  94   0   2   0|  11M  279k|   0     0 |1510859375
  2   3  93   0   2   0|  11M  302k|   0     0 |1510859376
  2   2  92   2   2   0|  11M  289k|   0    12k|1510859377
  2   2  93   0   2   0|  11M  285k|   0     0 |1510859378
  2   3  94   0   2   0|  11M  293k|   0     0 |1510859379
  2   2  94   0   2   0|  10M  273k|   0     0 |1510859380
  2   2  93   0   2   0|  12M  322k|   0     0 |1510859381
  2   3  93   1   2   0|  11M  294k|   0    12k|1510859382
  2   2  94   0   2   0|  11M  296k|   0     0 |1510859383
  2   2  94   0   2   0|  11M  300k|   0     0 |1510859384
  2   2  94   0   2   0|  11M  283k|   0     0 |1510859385
  2   2  93   0   2   0|  11M  291k|   0     0 |1510859386
  2   2  92   2   2   0|  12M  304k|   0    12k|1510859387
  2   3  95   0   2   0|  10M  271k|   0     0 |1510859388
  2   2  93   0   2   0|  12M  308k|   0     0 |1510859389
  2   2  94   0   2   0|  11M  289k|   0     0 |1510859390
  2   3  93   0   2   0|  12M  318k|   0     0 |1510859391
  2   3  93   1   2   0|  12M  317k|   0    12k|1510859392
  3   3  93   0   2   0|  12M  309k|   0     0 |1510859393
  2   2  94   0   2   0|  11M  301k|   0     0 |1510859394
  2   3  94   0   2   0|  12M  315k|   0     0 |1510859395
  2   2  94   0   2   0|  12M  310k|   0     0 |1510859396
  2   2  93   1   1   0|  11M  296k|   0    12k|1510859397
  2   2  93   0   2   0|  12M  308k|   0     0 |1510859398
  2   3  94   0   2   0|  11M  302k|   0     0 |1510859399
  3   2  93   0   2   0|  12M  316k|   0     0 |1510859400
  2   3  94   0   2   0|  11M  303k|   0     0 |1510859401
  2   2  93   2   2   0|  11M  287k|   0    16k|1510859402
  2   3  93   0   2   0|  12M  325k|   0     0 |1510859403
  2   2  94   0   2   0|  11M  278k|   0     0 |1510859404
  2   2  94   0   2   0|  11M  296k|   0     0 |1510859405
  2   2  93   0   2   0|  11M  290k|   0     0 |1510859406
  3   3  92   1   2   0|  11M  297k|   0    36k|1510859407
  2   3  94   0   2   0|  12M  306k|   0     0 |1510859408
  2   2  93   0   2   0|  12M  314k|   0     0 |1510859409
  2   2  93   0   2   0|  10M  279k|   0     0 |1510859410
  2   2  94   0   2   0|  12M  306k|   0     0 |1510859411
  2   2  92   2   2   0|  11M  301k|   0    16k|1510859412
  2   2  94   0   2   0|  12M  312k|   0     0 |1510859413
  2   3  94   0   2   0|  11M  294k|   0     0 |1510859414
  2   2  94   0   2   0|  12M  306k|   0     0 |1510859415
  2   3  94   0   2   0|  11M  294k|   0     0 |1510859416
  2   3  92   2   2   0|  12M  310k|   0    12k|1510859417
  2   2  94   0   2   0|  11M  285k|   0     0 |1510859418
  2   2  93   0   2   0|  12M  307k|   0     0 |1510859419
  2   3  94   0   2   0|  11M  296k|   0     0 |1510859420
  3   3  93   0   2   0|  12M  310k|   0     0 |1510859421
  3   3  92   1   3   0|  12M  320k|   0    12k|1510859422
  2   3  94   0   2   0|  12M  307k|   0     0 |1510859423
  2   3  93   0   2   0|  12M  318k|   0     0 |1510859424
  2   2  94   0   2   0|  12M  308k|   0     0 |1510859425
  2   2  95   0   2   0|9536k  245k|   0     0 |1510859426
